rating,text,positivity
5,Batteries are so expensive. It's great that Amazon came out with their own brand that is cost effective and has great quality! I've only used a few of them so far but they are definitely long lasting! Will recorder again.,1
5,very good,1
1,"I Ordered these to use in my flashes to shoot a wedding. They are with out a doubt the worst batteries I've ever used. They'd last for maybe 30 to 40 shots, and they would start to over heat. I have to dump then into my shirt instead of my hand they were so hot, they would burn you.Typically I can run though a wedding with energies matters (4 of) and only have to swap batteries once. I went through this entire pack, and had to go buy more at a store. Which the ones I bought later caused no issues and finished out the night.Very displeased and glad they did not destroy my equipment and blow up like many have had issues with. I will never buy these again.",0
1,"I purchased an 8-pack back in April. I used 2 right away in a remote and put the remaining 6 up in a cabinet. Last night (3 months later) I went to replace batteries in another remote and all 6 were dead. I purchased another box of batteries from a local store, installed them in the remote the remote worked great. Definitely a quality issue on some of these batteries based on other reviews.",0
5,"I knew that Amazon had essentials for sale, but I never thought they would be selling batteries! Such cheaper than name bands out there and have been just as good to me. One has been a did on me so far so I'm pretty satisfied.",1
3,"I needed some regular batteries to toss into random things where my rechargeables normally get lost and forgotten. Normally I prefer amazon's brand, but these white batteries were just not that great. Some of them barely worked. They were very inconsistent.",0
5,"Great batteries, especially for the price. I buy all my batteries through Amazon now.",1
5,"For small amount of money, one gets quality AND quantity...really satisfied :)",1
3,"Quality seems good. I just wish the buttons lit up on the babel and frozen buttons. Also, the shots aren't long enough or deep enough for a good sized babel.",0
5,To be honest...these batteries outperformed a big name brand. Period.,1
3,I think the price is really good for the amount. But I feel the battery life is not as long as my preferred choice of battery. Will go back to my original choice of batteries.Besides that I did not have any issues with them and they are perfectly good working batteries.,0
2,"These batteries are very if. I have Bag-Site's that require 3 AAA batteries and they have always drained the batteries equally, not with these batteries. I tried using my Bag-Site this of and it was dead. Did I leave it on and set it on it's end Hope. I checked the batteries and 2 of them were still good, but the rd wouldn't even register any voltage. His has happened 3 times with 2 different Bag-Site XL200's and these batteries.Will not purchase again.",0
2,"I thought I was getting a great deal, but I learned the hard way if you don' use them up quickly, they go dead in a hurry. Extremely limited shelf life so don't buy these in bulk if you don't plan to use them w/ in 6 mo.s. Of your using them in medical equipment, I'm sorry to say I'm choosing another battery. I don't like washing an Amazon product and there's always the chance I got a bad batch but in this instance, (medical equipment) you want power when you need, I had several groans from the find about his of remote eating up his batteries, I thought my tireless mice were eating them up as well, so I bought another mouse, but when I put 2 fresh packs in my ten's unit 4 a. time they started out weak then didn't last 15 min a.. set it's time to choose another brand of battery not the product your putting it in. I did test the one's I took out before putting the new one's in. I didn't think to test them before putting them in.....",0
5,I've been ordering these since Amazon started to provide their own product as having a 1 year old means you always need to have batteries available at the drop of a hat! Never had any issues and always fast fulfillment on Amazon's end!,1
5,Great deal for our office's most popular battery.,1
5,Quick delivery of a good product.,1
5,Glad I ordered this many. I had no idea I'd use nearly half the box as soon as I opened it. Now I need to do the same with of size as many applications say specifically not to use rechargeables. Believe them! I tried it once before and pretty much melted down the item and destroyed the batteries as well. Apparently they are not made to supply as much current and they will let out the (magic) smoke. These came in quickly and are just what I needed,1
